"iter_no","mean_reward","actor_loss","ctitc_loss"
"120600","-653.44604","77.95547485351562","5.962626934051514"
"120800","-636.6071","76.69671630859375","34.34325408935547"
"121000","-620.63885","77.2440414428711","57.08574295043945"
"121200","-605.1445","80.6559829711914","5.1858673095703125"
"121400","-588.48413","74.78965759277344","4.695677280426025"
"121600","-571.951","75.1748046875","2.6066343784332275"
"121800","-557.96387","68.28677368164062","3.760319232940674"
"122000","-542.2548","77.96820831298828","4.278411388397217"
"122200","-527.7721","82.67002868652344","4.980836868286133"
"122400","-512.6306","87.61200714111328","3.4561498165130615"
"122600","-499.7179","78.20604705810547","14.896466255187988"
"122800","-484.91653","74.63330078125","1.705507516860962"
"123000","-469.74982","73.49164581298828","114.24481201171875"
"123200","-457.75284","79.99852752685547","157.88304138183594"
"123400","-444.41263","81.70964050292969","2.7534289360046387"
"123600","-433.21863","88.75267791748047","2.7988710403442383"
"123800","-423.80402","89.82854461669922","4.588306427001953"
"124000","-412.14578","85.63521575927734","5.911820888519287"
"124200","-400.3617","79.65522766113281","4.213915824890137"
"124400","-401.56082","77.84332275390625","4.343764781951904"
"124600","-390.9795","85.8853759765625","7.064568042755127"
"124800","-378.34836","87.1256332397461","4.616482257843018"
"125000","-364.46683","85.45069885253906","7.775122165679932"
"125200","-353.91812","86.59001922607422","117.2540283203125"
"125400","-343.80228","90.30864715576172","2.3335509300231934"
"125600","-332.45493","76.04013061523438","8.452553749084473"
"125800","-318.5397","77.44993591308594","22.122604370117188"
"126000","-304.44382","100.86009216308594","3.8128647804260254"
"126200","-294.49585","86.8533935546875","6.799561500549316"
"126400","-286.09482","72.13111877441406","4.928459167480469"
"126600","-275.68298","109.64021301269531","5.419939041137695"
"126800","-267.98297","82.9940185546875","102.11236572265625"
"127000","-258.71158","91.12004852294922","9.433891296386719"
"127200","-259.92462","82.54883575439453","13.593097686767578"
"127400","-251.4952","71.53334045410156","2.328164577484131"
"127600","-243.17462","77.41061401367188","13.8319091796875"
"127800","-243.02338","90.89970397949219","4.369146823883057"
"128000","-236.36874","88.42251586914062","15.60011100769043"
"128200","-229.46591","86.32086181640625","9.265290260314941"
"128400","-227.88698","92.12252807617188","10.44969654083252"
"128600","-223.65314","81.47185516357422","7.743618965148926"
"128800","-223.58698","84.1108169555664","22.12772560119629"
"129000","-215.7272","81.67801666259766","10.731669425964355"
"129200","-216.923","87.8346176147461","7.72088623046875"
"129400","-216.78235","91.94359588623047","6.352051258087158"
"129600","-213.64862","76.87474060058594","7.399175643920898"
"129800","-208.25058","95.54859161376953","10.46478271484375"
"130000","-199.89264","94.95904541015625","9.872396469116211"
"130200","-195.69096","87.17472839355469","65.91500091552734"
"130400","-182.95782","88.74656677246094","9.826787948608398"
"130600","-170.49722","92.11742401123047","11.904714584350586"
"130800","-158.49286","83.08355712890625","8.275269508361816"
"131000","-147.52428","88.94510650634766","6.083564758300781"
"131200","-147.44627","91.01332092285156","13.60686206817627"
"131400","-148.60703","95.08024597167969","417.2779846191406"
"131600","-148.14116","93.452392578125","7.728189945220947"
"131800","-149.31192","102.26961517333984","585.7945556640625"
"132000","-149.0748","83.63937377929688","15.453289031982422"
"132200","-151.3821","90.6822280883789","13.924323081970215"
"132400","-152.27544","100.76718139648438","5.870072364807129"
"132600","-152.0614","78.47321319580078","11.886035919189453"
"132800","-148.05159","87.57836151123047","17.95630645751953"
"133000","-149.23958","83.42768859863281","15.7962007522583"
"133200","-149.10152","97.96880340576172","12.377663612365723"
"133400","-145.09053","96.63404846191406","531.7327270507812"
"133600","-146.12666","89.1526107788086","10.23902702331543"
"133800","-146.06381","92.31234741210938","11.596099853515625"
"134000","-143.6333","86.79866027832031","15.682823181152344"
"134200","-144.99088","96.44009399414062","13.42685317993164"
"134400","-143.7263","82.65472412109375","13.018760681152344"
"134600","-144.76482","87.36669158935547","13.253204345703125"
"134800","-146.06145","67.47285461425781","142.71437072753906"
"135000","-146.01381","92.30944061279297","6.186800956726074"
"135200","-148.3683","83.23011016845703","11.150934219360352"
"135400","-149.55655","85.81590270996094","6.991326808929443"
"135600","-149.47617","99.06195831298828","9.424041748046875"
"135800","-148.24425","83.57766723632812","7.656891822814941"
"136000","-149.47195","86.47289276123047","11.911958694458008"
"136200","-150.6642","92.42604064941406","41.829673767089844"
"136400","-153.06213","89.45219421386719","6.947992324829102"
"136600","-152.25143","81.12960815429688","24.467636108398438"
"136800","-153.39629","80.23077392578125","9.393146514892578"
"137000","-153.58882","92.74762725830078","12.72282886505127"
"137200","-152.39445","107.4500732421875","5.119787216186523"
"137400","-152.40305","92.49281311035156","16.607553482055664"
"137600","-151.16696","102.32002258300781","14.292779922485352"
"137800","-150.84393","99.45219421386719","23.81776237487793"
"138000","-151.99239","72.59352111816406","90.14653015136719"
"138200","-151.90399","99.01105499267578","5.486673831939697"
"138400","-151.89935","86.00692749023438","118.98268127441406"
"138600","-152.97546","97.15020751953125","10.166464805603027"
"138800","-151.59364","59.99209976196289","210.09652709960938"
"139000","-152.80112","84.22791290283203","15.512673377990723"
"139200","-153.9644","80.15213775634766","5.455889701843262"
"139400","-153.80438","86.26997375488281","10.692293167114258"
"139600","-154.97865","95.7001724243164","378.0093078613281"
"139800","-152.45184","88.82763671875","117.1402587890625"
"140000","-152.36612","86.12447357177734","9.854143142700195"
